year,round,market,subject,line,prob,actual
2026,17,h2h,North Melbourne,,0.25744,0
2026,17,total_points,total,165.5,0.45016,0
2026,17,player_disposals,Zak Butters,25.0,0.5988023952095807,1
2026,17,player_goals,Zak Butters,1.0,0.3580246913580246,0
2026,17,player_marks,Zak Butters,4.0,0.3887459807073954,1
2026,17,player_tackles,Zak Butters,4.0,0.5725190839694655,0
2026,17,player_disposals,Jason Horne-Francis,20.0,0.6413043478260869,1
2026,17,player_disposals,Jason Horne-Francis,25.0,0.3170731707317074,0
2026,17,player_goals,Jason Horne-Francis,1.0,0.7589424572317262,1
2026,17,player_goals,Jason Horne-Francis,2.0,0.4507575757575759,0
2026,17,player_marks,Jason Horne-Francis,4.0,0.7128953771289538,1
2026,17,player_marks,Jason Horne-Francis,5.0,0.4687057490795808,0
2026,17,player_tackles,Jason Horne-Francis,3.0,0.746606334841629,1
2026,17,player_tackles,Jason Horne-Francis,4.0,0.3726708074534162,1
2026,17,player_disposals,Jase Burgoyne,15.0,0.7538461538461538,1
2026,17,player_disposals,Jase Burgoyne,20.0,0.3839009287925697,1
2026,17,player_marks,Jase Burgoyne,4.0,0.6282148260211804,1
2026,17,player_marks,Jase Burgoyne,5.0,0.3445732349841939,1
2026,17,player_tackles,Jase Burgoyne,3.0,0.6450939457202505,0
2026,17,player_disposals,Ollie Wines,15.0,0.6633254716981132,1
2026,17,player_disposals,Ollie Wines,20.0,0.3182751540041067,1
2026,17,player_marks,Ollie Wines,4.0,0.3887459807073954,1
2026,17,player_tackles,Ollie Wines,3.0,0.682590233545648,1
2026,17,player_tackles,Ollie Wines,4.0,0.3497453310696095,1
2026,17,player_disposals,Darcy Byrne-Jones,15.0,0.7045454545454546,1
2026,17,player_disposals,Darcy Byrne-Jones,20.0,0.3785803237858031,1
2026,17,player_marks,Darcy Byrne-Jones,4.0,0.6708860759493672,1
2026,17,player_marks,Darcy Byrne-Jones,5.0,0.4687057490795808,1
2026,17,player_disposals,Willem Drew,15.0,0.6940133037694013,0
2026,17,player_disposals,Willem Drew,20.0,0.3446327683615819,0
2026,17,player_marks,Willem Drew,4.0,0.307215332581736,0
2026,17,player_tackles,Willem Drew,5.0,0.7217391304347827,0
2026,17,player_tackles,Willem Drew,6.0,0.4628099173553719,0
2026,17,player_disposals,Logan Evans,15.0,0.5461346633416461,1
2026,17,player_marks,Logan Evans,4.0,0.7437908496732026,0
2026,17,player_marks,Logan Evans,5.0,0.5342465753424658,0
2026,17,player_marks,Logan Evans,6.0,0.3308051341890313,0
2026,17,player_disposals,Harry Sheezel,25.0,0.7232620320855615,1
2026,17,player_disposals,Harry Sheezel,30.0,0.4324324324324324,1
2026,17,player_marks,Harry Sheezel,5.0,0.690978886756238,1
2026,17,player_marks,Harry Sheezel,6.0,0.5026525198938995,1
2026,17,player_marks,Harry Sheezel,7.0,0.3215469613259668,1
2026,17,player_tackles,Harry Sheezel,4.0,0.7393483709273183,1
2026,17,player_tackles,Harry Sheezel,5.0,0.4528076463560334,1
2026,17,player_disposals,Caleb Daniel,20.0,0.7429577464788732,0
2026,17,player_disposals,Caleb Daniel,25.0,0.4437086092715231,0
2026,17,player_marks,Caleb Daniel,4.0,0.760797342192691,0
2026,17,player_marks,Caleb Daniel,5.0,0.5427083333333331,0
2026,17,player_marks,Caleb Daniel,6.0,0.3308051341890313,0
2026,17,player_disposals,Luke Parker,20.0,0.7729166666666667,1
2026,17,player_disposals,Luke Parker,25.0,0.4827586206896552,1
2026,17,player_marks,Luke Parker,5.0,0.6632016632016633,1
2026,17,player_marks,Luke Parker,6.0,0.4735872235872236,1
2026,17,player_tackles,Luke Parker,3.0,0.5198237885462558,0
2026,17,player_disposals,Luke Davies-Uniacke,20.0,0.6961325966850828,1
2026,17,player_disposals,Luke Davies-Uniacke,25.0,0.3879142300194931,1
2026,17,player_marks,Luke Davies-Uniacke,4.0,0.4509310518369401,1
2026,17,player_tackles,Luke Davies-Uniacke,5.0,0.5874673629242819,0
2026,17,player_tackles,Luke Davies-Uniacke,6.0,0.3589108910891088,0
2026,17,player_disposals,Colby McKercher,20.0,0.5897435897435898,1
2026,17,player_marks,Colby McKercher,4.0,0.307215332581736,1
2026,17,player_tackles,Colby McKercher,3.0,0.401197604790419,0
2026,17,player_disposals,Jy Simpkin,20.0,0.5008,0
2026,17,player_marks,Jy Simpkin,4.0,0.5897435897435896,0
2026,17,player_marks,Jy Simpkin,5.0,0.3390207715133531,0
2026,17,player_disposals,Dylan Stephens,15.0,0.7705677867902665,1
2026,17,player_disposals,Dylan Stephens,20.0,0.4641909814323607,0
2026,17,player_marks,Dylan Stephens,4.0,0.7128953771289538,0
2026,17,player_marks,Dylan Stephens,5.0,0.4687057490795808,0
2026,17,player_disposals,Finn O'Sullivan,15.0,0.6940133037694013,1
2026,17,player_disposals,Finn O'Sullivan,20.0,0.3754385964912281,0
2026,17,player_marks,Finn O'Sullivan,4.0,0.635076923076923,0
2026,17,player_marks,Finn O'Sullivan,5.0,0.4197218710493047,0
2026,17,player_tackles,Finn O'Sullivan,3.0,0.5198237885462558,0
2026,17,player_goals,Cooper Harvey,1.0,0.4270557029177719,0
2026,17,player_marks,Cooper Harvey,4.0,0.3887459807073954,1
2026,17,player_disposals,Tristan Xerri,15.0,0.4516129032258063,0
2026,17,player_tackles,Tristan Xerri,5.0,0.6198347107438016,0
2026,17,player_tackles,Tristan Xerri,6.0,0.3589108910891088,0
2026,19,h2h,Collingwood,,0.6053,1
2026,19,h2h,Carlton,,0.38474,0
2026,19,total_points,total,165.5,0.42948,0
2026,19,player_disposals,Nick Daicos,25.0,0.7673611111111112,1
2026,19,player_disposals,Nick Daicos,30.0,0.4747899159663865,1
2026,19,player_goals,Nick Daicos,1.0,0.6306892067620286,0
2026,19,player_goals,Nick Daicos,2.0,0.3257142857142858,0
2026,19,player_marks,Nick Daicos,4.0,0.589080459770115,1
2026,19,player_marks,Nick Daicos,5.0,0.3390207715133531,0
2026,19,player_tackles,Nick Daicos,3.0,0.5763707571801568,0
2026,19,player_disposals,Josh Daicos,20.0,0.7258297258297259,1
2026,19,player_disposals,Josh Daicos,25.0,0.393491124260355,0
2026,19,player_marks,Josh Daicos,5.0,0.5767857142857142,0
2026,19,player_marks,Josh Daicos,6.0,0.3364705882352941,0
2026,19,player_tackles,Josh Daicos,3.0,0.401197604790419,1
2026,19,player_disposals,Scott Pendlebury,20.0,0.650853889943074,1
2026,19,player_disposals,Scott Pendlebury,25.0,0.3170731707317074,0
2026,19,player_marks,Scott Pendlebury,4.0,0.4190432382704692,1
2026,19,player_tackles,Scott Pendlebury,3.0,0.5198237885462558,0
2026,19,player_disposals,Dan Houston,15.0,0.7045454545454546,1
2026,19,player_disposals,Dan Houston,20.0,0.3785803237858031,1
2026,19,player_marks,Dan Houston,4.0,0.7290836653386454,1
2026,19,player_marks,Dan Houston,5.0,0.4769230769230769,1
2026,19,player_marks,Dan Houston,6.0,0.3308051341890313,1
2026,19,player_disposals,Jack Crisp,15.0,0.7705677867902665,1
2026,19,player_disposals,Jack Crisp,20.0,0.4641909814323607,0
2026,19,player_marks,Jack Crisp,4.0,0.5269203158650395,1
2026,19,player_tackles,Jack Crisp,4.0,0.5969289827255279,1
2026,19,player_tackles,Jack Crisp,5.0,0.325,1
2026,19,player_disposals,Jordan De Goey,15.0,0.7705677867902665,1
2026,19,player_disposals,Jordan De Goey,20.0,0.4884615384615384,1
2026,19,player_goals,Jordan De Goey,1.0,0.6191222570532915,1
2026,19,player_marks,Jordan De Goey,4.0,0.7437908496732026,1
2026,19,player_marks,Jordan De Goey,5.0,0.5000000000000001,1
2026,19,player_marks,Jordan De Goey,6.0,0.3308051341890313,0
2026,19,player_tackles,Jordan De Goey,3.0,0.3504761904761905,1
2026,19,player_disposals,Patrick Lipinski,15.0,0.6633254716981132,1
2026,19,player_disposals,Patrick Lipinski,20.0,0.34251968503937,1
2026,19,player_goals,Patrick Lipinski,1.0,0.3859191655801826,0
2026,19,player_marks,Patrick Lipinski,4.0,0.4981481481481483,0
2026,19,player_tackles,Patrick Lipinski,3.0,0.3289269051321929,1
2026,19,player_disposals,Brayden Maynard,15.0,0.4516129032258063,0
2026,19,player_marks,Brayden Maynard,4.0,0.5269203158650395,0
2026,19,player_tackles,Brayden Maynard,3.0,0.4614121510673233,1
2026,19,player_disposals,Isaac Quaynor,15.0,0.5461346633416461,0
2026,19,player_marks,Isaac Quaynor,5.0,0.5767857142857142,1
2026,19,player_marks,Isaac Quaynor,6.0,0.3542600896860987,0
2026,19,player_disposals,Harry Perryman,15.0,0.4889380530973451,0
2026,19,player_marks,Harry Perryman,4.0,0.589080459770115,1
2026,19,player_marks,Harry Perryman,5.0,0.3390207715133531,0
2026,19,player_tackles,Harry Perryman,3.0,0.3504761904761905,1
2026,19,player_disposals,Darcy Cameron,15.0,0.5590994371482177,1
2026,19,player_marks,Darcy Cameron,4.0,0.4190432382704692,0
2026,19,player_tackles,Darcy Cameron,3.0,0.452415812591508,0
2026,19,player_disposals,Steele Sidebottom,15.0,0.5863095238095237,1
2026,19,player_marks,Steele Sidebottom,4.0,0.6242774566473989,1
2026,19,player_marks,Steele Sidebottom,5.0,0.3445732349841939,0
2026,19,player_disposals,Ned Long,15.0,0.5590994371482177,1
2026,19,player_tackles,Ned Long,5.0,0.6198347107438016,1
2026,19,player_tackles,Ned Long,6.0,0.3589108910891088,1
2026,19,player_disposals,Edward Allan,15.0,0.7045454545454546,1
2026,19,player_disposals,Edward Allan,20.0,0.3785803237858031,0
2026,19,player_tackles,Edward Allan,4.0,0.5638766519823789,1
2026,19,player_tackles,Beau McCreery,4.0,0.5969289827255279,0
2026,19,player_disposals,Angus Anderson,15.0,0.3966745843230403,0
2026,19,player_goals,Angus Anderson,1.0,0.5348542458808621,1
2026,19,player_marks,Angus Anderson,4.0,0.307215332581736,1
2026,19,player_tackles,Angus Anderson,3.0,0.5763707571801568,0
2026,19,player_marks,Billy Frampton,4.0,0.6708860759493672,0
2026,19,player_marks,Billy Frampton,5.0,0.4687057490795808,0
2026,19,player_goals,Tim Membrey,1.0,0.7589424572317262,1
2026,19,player_goals,Tim Membrey,2.0,0.4507575757575759,1
2026,19,player_marks,Tim Membrey,4.0,0.7166979362101313,0
2026,19,player_marks,Tim Membrey,5.0,0.4687057490795808,0
2026,19,player_goals,Harvey Harrison,1.0,0.3969298245614035,0
2026,19,player_tackles,Harvey Harrison,3.0,0.5198237885462558,0
2026,19,player_goals,Daniel McStay,1.0,0.700573065902579,1
2026,19,player_goals,Daniel McStay,2.0,0.3662207357859531,1
2026,19,player_marks,Daniel McStay,4.0,0.4981481481481483,0
2026,19,player_tackles,Daniel McStay,3.0,0.3289269051321929,1
2026,19,player_goals,Charlie West,1.0,0.4731182795698925,1
2026,19,player_disposals,Liam Puncher,15.0,0.3282275711159739,0
2026,19,player_marks,Liam Puncher,4.0,0.554013875123885,1
2026,19,player_disposals,Sam Walsh,25.0,0.6177777777777779,1
2026,19,player_disposals,Sam Walsh,30.0,0.3206997084548106,0
2026,19,player_marks,Sam Walsh,4.0,0.6282148260211804,1
2026,19,player_marks,Sam Walsh,5.0,0.3744922826969943,1
2026,19,player_tackles,Sam Walsh,3.0,0.67012987012987,1
2026,19,player_tackles,Sam Walsh,4.0,0.3081632653061223,1
2026,19,player_disposals,Patrick Cripps,25.0,0.6145251396648045,1
2026,19,player_disposals,Patrick Cripps,30.0,0.3206997084548106,1
2026,19,player_goals,Patrick Cripps,1.0,0.3859191655801826,1
2026,19,player_marks,Patrick Cripps,4.0,0.307215332581736,1
2026,19,player_tackles,Patrick Cripps,4.0,0.5220994475138122,1
2026,19,player_disposals,Jagga Smith,20.0,0.7258297258297259,1
2026,19,player_disposals,Jagga Smith,25.0,0.3879142300194931,1
2026,19,player_marks,Jagga Smith,4.0,0.3887459807073954,0
2026,19,player_disposals,George Hewett,20.0,0.7729166666666667,1
2026,19,player_disposals,George Hewett,25.0,0.4847328244274809,1
2026,19,player_goals,George Hewett,1.0,0.4270557029177719,0
2026,19,player_marks,George Hewett,4.0,0.5897435897435896,0
2026,19,player_marks,George Hewett,5.0,0.3445732349841939,0
2026,19,player_tackles,George Hewett,4.0,0.4861111111111111,0
2026,19,player_disposals,Nic Newman,20.0,0.6413043478260869,0
2026,19,player_disposals,Nic Newman,25.0,0.3170731707317074,0
2026,19,player_marks,Nic Newman,6.0,0.7407407407407407,1
2026,19,player_marks,Nic Newman,7.0,0.572340425531915,1
2026,19,player_marks,Nic Newman,8.0,0.3559096945551129,1
2026,19,player_disposals,Blake Acres,20.0,0.6100478468899522,0
2026,19,player_marks,Blake Acres,5.0,0.6632016632016633,0
2026,19,player_marks,Blake Acres,6.0,0.4735872235872236,0
2026,19,player_marks,Blake Acres,7.0,0.3215469613259668,0
2026,19,player_disposals,Oliver Florent,20.0,0.4884615384615384,1
2026,19,player_marks,Oliver Florent,4.0,0.635076923076923,1
2026,19,player_marks,Oliver Florent,5.0,0.4323770491803279,1
2026,19,player_disposals,Cooper Lord,15.0,0.7705677867902665,1
2026,19,player_disposals,Cooper Lord,20.0,0.4884615384615384,0
2026,19,player_marks,Cooper Lord,4.0,0.4190432382704692,0
2026,19,player_tackles,Cooper Lord,3.0,0.5763707571801568,0
2026,19,player_disposals,Adam Cerra,20.0,0.5008,0
2026,19,player_marks,Adam Cerra,4.0,0.7437908496732026,0
2026,19,player_marks,Adam Cerra,5.0,0.5427083333333331,0
2026,19,player_marks,Adam Cerra,6.0,0.3308051341890313,0
2026,19,player_tackles,Adam Cerra,3.0,0.401197604790419,0
2026,19,player_disposals,Billy Wilson,15.0,0.6633254716981132,1
2026,19,player_disposals,Billy Wilson,20.0,0.3446327683615819,1
2026,19,player_marks,Billy Wilson,4.0,0.7128953771289538,1
2026,19,player_marks,Billy Wilson,5.0,0.4687057490795808,1
2026,19,player_marks,Billy Wilson,6.0,0.3253833049403747,1
2026,19,player_disposals,Ben Ainsworth,15.0,0.6633254716981132,1
2026,19,player_disposals,Ben Ainsworth,20.0,0.34251968503937,0
2026,19,player_goals,Ben Ainsworth,1.0,0.5348542458808621,1
2026,19,player_marks,Ben Ainsworth,4.0,0.6708860759493672,1
2026,19,player_marks,Ben Ainsworth,5.0,0.4687057490795808,1
2026,19,player_disposals,Nick Haynes,15.0,0.6940133037694013,1
2026,19,player_disposals,Nick Haynes,20.0,0.3785803237858031,0
2026,19,player_marks,Nick Haynes,6.0,0.6666666666666666,1
2026,19,player_marks,Nick Haynes,7.0,0.4857142857142856,1
2026,19,player_marks,Nick Haynes,8.0,0.3559096945551129,1
2026,19,player_disposals,Will Hayward,15.0,0.5461346633416461,0
2026,19,player_goals,Will Hayward,1.0,0.5631868131868133,0
2026,19,player_marks,Will Hayward,5.0,0.6048780487804876,0
2026,19,player_marks,Will Hayward,6.0,0.4062309102015882,0
2026,19,player_disposals,Lachlan Cowan,15.0,0.5863095238095237,1
2026,19,player_marks,Lachlan Cowan,5.0,0.6632016632016633,0
2026,19,player_marks,Lachlan Cowan,6.0,0.4735872235872236,0
2026,19,player_marks,Lachlan Cowan,7.0,0.3215469613259668,0
2026,19,player_disposals,Harry McKay,15.0,0.4092409240924092,0
2026,19,player_goals,Harry McKay,1.0,0.6932642487046632,0
2026,19,player_goals,Harry McKay,2.0,0.3515769944341373,0
2026,19,player_marks,Harry McKay,5.0,0.6632016632016633,0
2026,19,player_marks,Harry McKay,6.0,0.4735872235872236,0
2026,19,player_disposals,Francis Evans,15.0,0.3539054966248794,0
2026,19,player_goals,Francis Evans,1.0,0.5348542458808621,0
2026,19,player_marks,Francis Evans,4.0,0.307215332581736,1
2026,19,player_tackles,Francis Evans,3.0,0.3746462931522354,0
2026,19,player_disposals,Wade Derksen,15.0,0.4092409240924092,0
2026,19,player_marks,Wade Derksen,4.0,0.7290836653386454,1
2026,19,player_marks,Wade Derksen,5.0,0.4828660436137071,0
2026,19,player_marks,Wade Derksen,6.0,0.3308051341890313,0
2026,19,player_disposals,Brodie Kemp,15.0,0.3095238095238095,0
2026,19,player_goals,Brodie Kemp,1.0,0.6932642487046632,1
2026,19,player_goals,Brodie Kemp,2.0,0.3515769944341373,0
2026,19,player_marks,Brodie Kemp,5.0,0.6163215590742992,1
2026,19,player_marks,Brodie Kemp,6.0,0.4583333333333333,1
2026,19,player_disposals,Harry Dean,15.0,0.3966745843230403,1
2026,19,player_marks,Harry Dean,5.0,0.6048780487804876,1
2026,19,player_marks,Harry Dean,6.0,0.4062309102015882,0
2026,19,player_goals,Mitch McGovern,1.0,0.6191222570532915,1
2026,19,player_marks,Mitch McGovern,4.0,0.6282148260211804,1
2026,19,player_marks,Mitch McGovern,5.0,0.4197218710493047,1
2026,19,player_tackles,Liam Reidy,3.0,0.3117386489479513,1
2026,19,player_goals,Talor Byrne,1.0,0.4270557029177719,0
2026,19,player_marks,Talor Byrne,4.0,0.307215332581736,1
2026,19,h2h,West Coast,,0.25102,0
2026,19,h2h,Brisbane Lions,,0.74102,1
2026,19,total_points,total,175.5,0.45306,0
2026,19,player_disposals,Tim Kelly,20.0,0.6100478468899522,0
2026,19,player_tackles,Tim Kelly,3.0,0.524024024024024,1
2026,19,player_disposals,Harley Reid,20.0,0.6413043478260869,1
2026,19,player_disposals,Harley Reid,25.0,0.3170731707317074,0
2026,19,player_goals,Harley Reid,1.0,0.4618320610687023,0
2026,19,player_tackles,Harley Reid,3.0,0.67012987012987,1
2026,19,player_tackles,Harley Reid,4.0,0.3081632653061223,0
2026,19,player_disposals,Tom McCarthy,20.0,0.4884615384615384,1
2026,19,player_marks,Tom McCarthy,4.0,0.6282148260211804,0
2026,19,player_marks,Tom McCarthy,5.0,0.3613766730401529,0
2026,19,player_disposals,Liam Duggan,15.0,0.7538461538461538,1
2026,19,player_disposals,Liam Duggan,20.0,0.3839009287925697,1
2026,19,player_marks,Liam Duggan,4.0,0.7128953771289538,1
2026,19,player_marks,Liam Duggan,5.0,0.4687057490795808,1
2026,19,player_disposals,Willem Duursma,15.0,0.4092409240924092,0
2026,19,player_goals,Willem Duursma,1.0,0.4731182795698925,1
2026,19,player_tackles,Willem Duursma,3.0,0.452415812591508,1
2026,19,player_disposals,Oliver Francou,15.0,0.3539054966248794,1
2026,19,player_disposals,Jack Graham,15.0,0.5863095238095237,0
2026,19,player_tackles,Jack Graham,5.0,0.5087719298245614,0
2026,19,player_tackles,Jack Graham,6.0,0.3304680038204393,0
2026,19,player_disposals,Liam Baker,15.0,0.7045454545454546,1
2026,19,player_disposals,Liam Baker,20.0,0.3754385964912281,0
2026,19,player_disposals,Milan Murdock,15.0,0.3966745843230403,1
2026,19,player_goals,Milan Murdock,1.0,0.4651474530831099,1
2026,19,player_tackles,Milan Murdock,3.0,0.5187165775401069,0
2026,19,player_disposals,Marcus Herbert,15.0,0.4092409240924092,1
2026,19,player_marks,Marcus Herbert,4.0,0.4981481481481483,0
2026,19,player_disposals,Elliot Yeo,15.0,0.6633254716981132,0
2026,19,player_disposals,Elliot Yeo,20.0,0.3182751540041067,0
2026,19,player_goals,Elliot Yeo,1.0,0.3859191655801826,0
2026,19,player_tackles,Elliot Yeo,5.0,0.4528076463560334,0
2026,19,player_disposals,Tylar Young,15.0,0.3966745843230403,0
2026,19,player_marks,Tylar Young,4.0,0.7166979362101313,1
2026,19,player_marks,Tylar Young,5.0,0.4687057490795808,0
2026,19,player_disposals,Bo Allan,15.0,0.4210526315789473,0
2026,19,player_goals,Jake Waterman,2.0,0.5111731843575419,1
2026,19,player_goals,Jake Waterman,3.0,0.3374233128834356,1
2026,19,player_marks,Jake Waterman,4.0,0.760797342192691,0
2026,19,player_marks,Jake Waterman,5.0,0.5427083333333331,0
2026,19,player_marks,Jake Waterman,6.0,0.3308051341890313,0
2026,19,player_disposals,Tom Cole,15.0,0.4825102880658437,0
2026,19,player_marks,Tom Cole,4.0,0.4509310518369401,0
2026,19,player_tackles,Tom Cole,3.0,0.4614121510673233,0
2026,19,player_marks,Rhett Bazzo,4.0,0.4509310518369401,1
2026,19,player_tackles,Brady Hough,3.0,0.3117386489479513,1
2026,19,player_goals,Jack Williams,1.0,0.5348542458808621,0
2026,19,player_tackles,Jack Williams,3.0,0.3746462931522354,0
2026,19,player_goals,Jobe Shanahan,1.0,0.700573065902579,1
2026,19,player_goals,Jobe Shanahan,2.0,0.3972366148531951,1
2026,19,player_marks,Jobe Shanahan,4.0,0.3887459807073954,1
2026,19,player_tackles,Jack Hutchinson,3.0,0.4284332688588008,0
2026,19,player_disposals,Lachie Neale,25.0,0.6177777777777779,1
2026,19,player_disposals,Lachie Neale,30.0,0.3875205254515599,1
2026,19,player_marks,Lachie Neale,4.0,0.7128953771289538,1
2026,19,player_marks,Lachie Neale,5.0,0.4687057490795808,1
2026,19,player_marks,Lachie Neale,6.0,0.3253833049403747,1
2026,19,player_tackles,Lachie Neale,3.0,0.5198237885462558,0
2026,19,player_disposals,Will Ashcroft,25.0,0.4847328244274809,1
2026,19,player_goals,Will Ashcroft,1.0,0.3859191655801826,0
2026,19,player_marks,Will Ashcroft,4.0,0.7168674698795181,1
2026,19,player_marks,Will Ashcroft,5.0,0.4769230769230769,0
2026,19,player_marks,Will Ashcroft,6.0,0.3308051341890313,0
2026,19,player_tackles,Will Ashcroft,4.0,0.4861111111111111,1
2026,19,player_disposals,Dayne Zorko,20.0,0.5008,0
2026,19,player_marks,Dayne Zorko,4.0,0.7437908496732026,0
2026,19,player_marks,Dayne Zorko,5.0,0.5427083333333331,0
2026,19,player_marks,Dayne Zorko,6.0,0.3308051341890313,0
2026,19,player_disposals,Darcy Wilmot,20.0,0.5473411154345006,1
2026,19,player_marks,Darcy Wilmot,6.0,0.6311336717428088,1
2026,19,player_marks,Darcy Wilmot,7.0,0.4107142857142857,0
2026,19,player_disposals,Zac Bailey,20.0,0.5473411154345006,1
2026,19,player_goals,Zac Bailey,1.0,0.700573065902579,1
2026,19,player_goals,Zac Bailey,2.0,0.3662207357859531,0
2026,19,player_marks,Zac Bailey,4.0,0.7290836653386454,1
2026,19,player_marks,Zac Bailey,5.0,0.4956140350877193,1
2026,19,player_marks,Zac Bailey,6.0,0.3308051341890313,1
2026,19,player_tackles,Zac Bailey,3.0,0.6121437422552667,1
2026,19,player_disposals,Josh Dunkley,20.0,0.5466321243523317,1
2026,19,player_marks,Josh Dunkley,4.0,0.6242774566473989,1
2026,19,player_marks,Josh Dunkley,5.0,0.3613766730401529,1
2026,19,player_tackles,Josh Dunkley,6.0,0.6528497409326424,1
2026,19,player_tackles,Josh Dunkley,7.0,0.4805194805194805,1
2026,19,player_disposals,Levi Ashcroft,20.0,0.5473411154345006,0
2026,19,player_goals,Levi Ashcroft,1.0,0.3625866050808314,1
2026,19,player_marks,Levi Ashcroft,5.0,0.6037735849056604,0
2026,19,player_marks,Levi Ashcroft,6.0,0.3646922183507549,0
2026,19,player_disposals,Jaspa Fletcher,20.0,0.4884615384615384,0
2026,19,player_marks,Jaspa Fletcher,4.0,0.6822429906542057,1
2026,19,player_marks,Jaspa Fletcher,5.0,0.4687057490795808,1
2026,19,player_disposals,Jarrod Berry,15.0,0.7053571428571428,1
2026,19,player_disposals,Jarrod Berry,20.0,0.4244186046511627,1
2026,19,player_marks,Jarrod Berry,4.0,0.760797342192691,1
2026,19,player_marks,Jarrod Berry,5.0,0.5593008739076155,1
2026,19,player_marks,Jarrod Berry,6.0,0.3364705882352941,1
2026,19,player_tackles,Jarrod Berry,3.0,0.4614121510673233,0
2026,19,player_disposals,Hugh McCluggage,20.0,0.650853889943074,0
2026,19,player_disposals,Hugh McCluggage,25.0,0.3170731707317074,0
2026,19,player_goals,Hugh McCluggage,1.0,0.4618320610687023,0
2026,19,player_marks,Hugh McCluggage,4.0,0.554013875123885,0
2026,19,player_marks,Hugh McCluggage,5.0,0.3390207715133531,0
2026,19,player_tackles,Hugh McCluggage,4.0,0.4412532637075718,0
2026,19,player_disposals,Ryan Lester,15.0,0.4516129032258063,1
2026,19,player_marks,Ryan Lester,5.0,0.7616279069767442,1
2026,19,player_marks,Ryan Lester,6.0,0.5471698113207549,1
2026,19,player_marks,Ryan Lester,7.0,0.3975308641975308,0
2026,19,player_disposals,Harris Andrews,15.0,0.3966745843230403,1
2026,19,player_marks,Harris Andrews,6.0,0.6666666666666666,1
2026,19,player_marks,Harris Andrews,7.0,0.4857142857142856,1
2026,19,player_marks,Harris Andrews,8.0,0.3559096945551129,1
2026,19,player_disposals,Conor McKenna,15.0,0.4092409240924092,0
2026,19,player_goals,Conor McKenna,1.0,0.6191222570532915,1
2026,19,player_marks,Conor McKenna,4.0,0.3887459807073954,0
2026,19,player_goals,Logan Morris,2.0,0.6356275303643727,0
2026,19,player_goals,Logan Morris,3.0,0.3636363636363636,0
2026,19,player_marks,Logan Morris,4.0,0.6822429906542057,1
2026,19,player_marks,Logan Morris,5.0,0.4687057490795808,0
2026,19,player_disposals,James Tunstill,15.0,0.4645390070921986,1
2026,19,player_marks,James Tunstill,4.0,0.5269203158650395,1
2026,19,player_goals,Charlie Cameron,2.0,0.4986149584487535,1
2026,19,player_marks,Charlie Cameron,4.0,0.3887459807073954,0
2026,19,player_tackles,Charlie Cameron,3.0,0.3746462931522354,1
2026,19,player_goals,Kai Lohmann,2.0,0.4672619047619047,1
2026,19,player_marks,Kai Lohmann,4.0,0.4190432382704692,1
2026,19,player_tackles,Kai Lohmann,3.0,0.5763707571801568,1
2026,19,player_disposals,Noah Answerth,15.0,0.3539054966248794,1
2026,19,player_marks,Noah Answerth,4.0,0.7290836653386454,1
2026,19,player_marks,Noah Answerth,5.0,0.5342465753424658,1
2026,19,player_marks,Noah Answerth,6.0,0.3308051341890313,1
2026,19,player_tackles,Noah Answerth,3.0,0.3117386489479513,0
2026,19,player_goals,Sam Draper,1.0,0.4618320610687023,0
2026,19,player_marks,Ty Gallop,4.0,0.7290836653386454,1
2026,19,player_marks,Ty Gallop,5.0,0.4828660436137071,1
2026,19,player_marks,Ty Gallop,6.0,0.3308051341890313,0
2026,19,player_tackles,Ty Gallop,3.0,0.3746462931522354,0
2026,19,player_goals,Eric Hipwood,1.0,0.5439560439560439,1
2026,19,player_marks,Eric Hipwood,4.0,0.5269203158650395,0
2026,19,h2h,Richmond,,0.1681,0
2026,19,h2h,Hawthorn,,0.82556,1
2026,19,total_points,total,175.5,0.40034,0
2026,19,player_disposals,Jayden Short,20.0,0.5473411154345006,0
2026,19,player_marks,Jayden Short,5.0,0.5767857142857142,1
2026,19,player_marks,Jayden Short,6.0,0.3308051341890313,0
2026,19,player_disposals,Tim Taranto,20.0,0.7429577464788732,1
2026,19,player_disposals,Tim Taranto,25.0,0.4437086092715231,1
2026,19,player_goals,Tim Taranto,1.0,0.4651474530831099,0
2026,19,player_tackles,Tim Taranto,4.0,0.6865342163355408,1
2026,19,player_tackles,Tim Taranto,5.0,0.4170616113744075,1
2026,19,player_disposals,Dion Prestia,20.0,0.5466321243523317,1
2026,19,player_marks,Dion Prestia,4.0,0.307215332581736,1
2026,19,player_tackles,Dion Prestia,3.0,0.7559055118110236,0
2026,19,player_tackles,Dion Prestia,4.0,0.4189189189189189,0
2026,19,player_disposals,Kane McAuliffe,15.0,0.7450980392156863,0
2026,19,player_disposals,Kane McAuliffe,20.0,0.3839009287925697,0
2026,19,player_tackles,Kane McAuliffe,3.0,0.746606334841629,1
2026,19,player_tackles,Kane McAuliffe,4.0,0.3845050215208034,0
2026,19,player_disposals,Patrick Retschko,15.0,0.6633254716981132,1
2026,19,player_disposals,Patrick Retschko,20.0,0.34251968503937,0
2026,19,player_marks,Patrick Retschko,4.0,0.4190432382704692,1
2026,19,player_tackles,Patrick Retschko,3.0,0.3746462931522354,1
2026,19,player_disposals,Sam Banks,15.0,0.7705677867902665,0
